id,name,host_name,neighbourhood,floor,price,footage,avgreview
18396,Brooklyn Retreat,Julian,Bushwick,1,197.0307866,286,1.53
18397,Queen size bedroom. 15 min to NYC,Freda,Ditmars Steinway,20,516.3566447,442,2.37
18398,Charming Moroccan-style Rooms on Upper West Side,Hajar,Upper West Side,16,254.1124553,681,2.48
18399,"2 Bedroom modern apartment, trains nearby, a GEM!",Walter,Bushwick,1,197.632564,259,3.67
18400,"Chic, spacious, private home away from home!",Colleen,Astoria,5,85.63208104,292,2.89
18401,Your own West Village flat!,Braden,West Village,16,536.2615934,281,2.54
18402,Cosy room in a cool Williamsburg Apt,Jeremy,Williamsburg,1,100.9619382,460,4.03
18403,flexible 1BD LIVE/ WORK space BK,Matthew,Bedford-Stuyvesant,16,519.6946254,170,2.48
18404,Private Cozy Room near Subway,Sonia,East New York,1,86.84778082,184,3.87
18405,Private Room in Fort Green BK close to city,Li,Fort Greene,1,200.5168938,579,4.27
18406,Heart of Williamsburg 1 bedroom Bedford L train,Meg,Williamsburg,1,208.030515,274,3.43
18407,Airy Sunlit BedStuy BnB,J.L.,Bedford-Stuyvesant,1,92.75497516,690,3.39
18408,Apartment Available in Bay Ridge Brooklyn,Sharn,Fort Hamilton,1,58.08642402,316,4.06
18409,Classic 1BR Brownstone w/ Backyard,Marlene,Bedford-Stuyvesant,16,514.9798682,205,2.54
18410,GORGEOUS Very Large Room next to Central Park!,Mike,Upper East Side,16,260.4929,390,3.03
18411,CLEAN PRIVATE ROOM IN CHELSEA NYC,David,Chelsea,16,264.96028,433,3.68
18412,Spacious Studio- Midtown Manhattan!,Megan,Midtown,1,283.6427787,593,4.08
18413,Greenhouse APT,Jery & Dave,Williamsburg,1,206.0539773,209,2.82
18414,Sweet deco room in amazing location,Paige,Williamsburg,1,97.65069091,507,3.18
18415,Awesome Oasis! 3 stops Away from Manhattan!!!,Johny,Bedford-Stuyvesant,1,92.69180854,218,2.66
18416,Huge Room in Manhattan's Upper West,Eve,Upper West Side,1,132.5994072,386,3.96
18417,Lower East Side Studio !,Ariel,Lower East Side,1,286.833094,534,2.61
18418,Private room only 1 min from Empire state Building,Rina,Midtown,16,266.8865781,326,4.56
18419,Share;Almost Heart of Manhattan;Safe and Silent !!,Baboucarr,Sunnyside,5,201.949592,408,2.94
18420,Large room in Beautiful communal house,Kyla,Bushwick,1,195.0873213,226,3.39
18421,Prime Midtown East Queen Bedroom-Females only,Charlotte,Midtown,1,282.1338459,356,3.67
18422,Budget room in Downtown Brooklyn,Kazuhiro,Gowanus,1,135.7447559,450,2.54
18423,Your Garden Oasis in Brooklyn!,Mike,Bedford-Stuyvesant,1,198.6803263,333,4.7
18424,Cozy One BR in Queens near Airport,Falana,Jamaica,5,83.3232428,542,4.85
18425,Private bedroom in cozy apt near Central Park,Chad,Harlem,1,132.1896927,413,4.61
18426,"XL Sunny, NYC Flat Close to Train, Cafes & Shops",Kimberly,Bedford-Stuyvesant,1,94.82854444,297,4.6
18427,Fabulous Bed-Stuy Brownstone Garden Apartment,Ny,Bedford-Stuyvesant,1,196.487351,376,4.66
18428,Airy Brooklyn Artist's Loft,Molly,Williamsburg,1,208.9397896,355,3.82
18429,Spacious 2 BR in North Chelsea,Nick,Chelsea,2,286.9275512,402,2.29
18430,Cozy room with Private terrace 7th floor,D,East Harlem,16,249.042712,416,2.29
18431,Amazing View from Contemporary Loft,Chris,Midtown,16,204.6921346,264,2.73
18432,Large East Village Apartment,Gabi,East Village,16,536.3570059,252,2.92
18433,LUXURY PRIVATE MANHATTAN APARTMENT,Andy,East Harlem,16,514.5899259,819,1.64
18434,Prime Park Slope Apartment,J,Park Slope,1,198.960282,349,3.16
18435,Fabulous Sun-kissed Room in Heart of Chelsea!,Jamal,Chelsea,1,147.3389696,360,3.55
18436,Sunny Room in Williamsburg!  $1200/Month,Nicole,Williamsburg,1,99.02262122,400,2.75
18437,LARGE ARTSY Room w/ Loft Bed 4 DOOGLERS!,Olan,West Village,1,147.7939921,364,2.41
18438,Apartment in a Brownstone Steps from Prospect Park,Yana,South Slope,1,266.520215,470,3.41
18439,Room in Harlem,Laetitia,Harlem,1,127.9873847,166,4.24
18440,HOUSE WITH 2 ENTRANCES 15min TO MANHATTAN,David,Forest Hills,5,159.2160226,155,3.82
18441,Beautiful Queens Brownstone! - 5BR,Mark,Ridgewood,5,89.81213278,199,3.15
18442,The Woodside Story- Private bathroom (1),Omar,Woodside,5,83.59677504,835,2.61
18443,Private room in Williamsburg,Elias,Williamsburg,1,101.1063979,197,2.85
18444,"Charming 2BD Cozy & Quiet, 6 Train",Elizabeth,East Harlem,16,518.9420653,540,3.71
18445,Cozy East Williamsburg apt (walk up),Gary,Williamsburg,1,96.89161583,242,4.1
18446,Private Room in Beautiful Apartment,Kristy,Harlem,16,245.700961,442,2.92
18447,Cozy & Clean Lower East Side Apt.,Lauren,Lower East Side,1,286.2761461,394,3.36
18448,Penthouse next to Central Park !,Andrey,Upper East Side,1,276.5118363,322,2.33
18449,Cozy quiet room off of Broadway,Mike,Bedford-Stuyvesant,1,266.0364215,514,1.92
18450,Speakeasy Inn Bushwick Four,Cristiano,Bushwick,1,91.85636405,339,2.55
18451,Private Apartment In the Heart of Chelsea,Ash,Chelsea,1,287.0224843,343,2.23
18452,"SunCatCoffeeRest Fort, Under Trees & Reggae",Nate,Flatbush,1,87.73100615,325,3.09
18453,Beautiful NY Gem,Mamie,Ditmars Steinway,5,166.2321582,544,4.51
18454,Master bedroom,Robert,Harlem,1,127.8483673,419,4.53
18455,Beverly Hills Studio,Stephen,Upper East Side,1,280.1669441,494,2.7
18456,My Artsy Haven in Bed Stuy,Atiya,Bedford-Stuyvesant,1,94.40840815,243,3.74
18457,New York Masterpiece,Martha,Rego Park,5,159.6768351,372,2.66
18458,Bay Bungalow Bare-Minimum Occupancy,Christopher,Arverne,5,76.17162659,380,2.56
18459,"LARGE ROOM ‘N CLINTON HILL, Brooklyn, w / LAUNDRY!",Danielle,Bedford-Stuyvesant,1,93.81311809,316,3.05
18460,"Cozy private Studio, easy 60 min. commute to NYC!",Elvira,Gravesend,16,508.0445446,276,3.41
18461,Semi-Private Space in Prime Midtown East,Christina,Midtown,1,147.9486922,494,2.42
18462,"Pre-War - Subway,Park's & Museum's",Kimberly,Upper East Side,17,522.8288674,345,3.16
18463,A clean and warm master bedroom!,Wenjia,Lower East Side,16,262.2229696,376,3.07
18464,Studio at Hilton Club Residence - Manhattan's Best,Armstrong,Midtown,16,532.646783,261,4.67
18465,Mid Century Modern Greenwich Village 1 Bedroom,Jerry,Greenwich Village,16,537.6427089,540,2.94
18466,Sunny 1 BD in trendy Prospect Heights Brooklyn.,Victoria And Juliana,Prospect Heights,1,197.4846328,294,2.94
18467,Room in Seaport (Financial District,Pierre,Two Bridges,1,145.3807414,218,2.7
18468,Cozy Room in Best Downtown NYC Location,Madeleine,Nolita,16,265.0393909,370,3
18469,Holiday special! Best location!,Ehud,Hell's Kitchen,16,531.445251,543,2.98
18470,cozy room 5 minutes to manhattan,Mizo,Long Island City,20,255.1421913,197,2.34
18471,"Fort Greene, Brooklyn: Center Bedroom",Doug,Fort Greene,1,273.2007704,381,4.67
18472,Sophisticated Central Park LOFT - 4BEDs/2BATHs,Misael,Upper East Side,16,526.1534948,211,3.29
18473,Cozy The East Village 1BD,Emma,East Village,16,534.7978306,372,3.84
18474,Private sunny bedroom very close to Manhattan!,Laureta,Long Island City,5,88.51287428,347,2.93
18475,NEW COZY STUDIO WITH LARGE PRIVATE OUTDOOR SPACE,Allie,Upper East Side,1,271.7616315,344,2.27
18476,Nolita Bohemian Charmer,Anna,Nolita,1,147.7939921,414,3.22
18477,West Village Dream - sunny bedroom,Camille,West Village,16,265.0393909,169,3.85
18478,Charming 1BR Bed-Stuy Garden Apt,Micah,Bushwick,1,102.5272188,252,4.06
18479,Open Room in Hell's Kitchen,Peter,Hell's Kitchen,1,145.3807414,775,4.85
18480,Renovated Studio Midtown East,Evan & Maria,Midtown,16,533.443253,462,3.11
18481,Newly renovated apt w/parking space,Jeffrey,Canarsie,1,189.5972667,187,3.95
18482,Sonder | 116 John | Classic 1BR + Gym,Sonder (NYC),Financial District,1,283.0991542,234,3.05
18483,The Golden Chamber,Jonathan,Harlem,1,127.7995501,383,2.31
18484,The PERFECT Nolita vacation,Ohad,SoHo,16,535.3332549,216,2.73
18485,Spacious and cozy room 25minutes from Manhattan,Shay,East Flatbush,1,87.96798861,456,3.93
18486,Small room in South Slope House,Martha,South Slope,1,91.20598105,235,2.93
18487,Gorgeous Penthouse in Chelsea / Meatpacking!,Chris,Chelsea,1,286.2761461,346,3.19
18488,BRIGHT Modern Spacious East Village Studio Apt,Giovanni,Gramercy,1,287.8989028,456,2.01
18489,Private Bedroom in Williamsburg Apt!,Andi,Williamsburg,1,101.203656,385,2.76
18490,Laid Back Williamsburg Apartment,Amy,Williamsburg,1,96.43630284,387,3.28
18491,Large private room  near Times Sq. 33C4,John,Hell's Kitchen,16,263.9668701,418,2.47
18492,Huge Room with Private Bathroom,Lana,Flatbush,16,245.8081468,254,3.12
18493,Williamsburg Studio w/ Roof Deck and Gym,Nikki,Williamsburg,1,204.2791018,276,3.83
18494,Live like a New Yorker in bright LES bedroom!,Maxime,Lower East Side,16,264.4938389,406,3.59
18495,"sunny, cozy room near subway",Sandy,Bedford-Stuyvesant,1,95.15681512,171,4.57
18496,Grand 2 bed Apartment in Heart of Harlem,Alli,East Harlem,16,515.1448847,377,2.63
18497,Stay in Lovely 2 BR/1 BA Flatbush Apartment,Aiesha & Stacy,East Flatbush,1,192.1016494,223,2.6
18498,Room with Private Bathroom in Renovated 2Br2Ba,Marian,Bedford-Stuyvesant,1,93.36919451,547,3.53
18499,Relaxing private bedroom,Tosin,Far Rockaway,5,81.42329681,200,1.54
18500,30-min to Manhattan Quiet Big House in Great Neck,Vincent,Little Neck,5,153.7470011,481,4.36
18501,Private Room,Frances,East Village,1,148.422192,163,4.57
18502,Williamsburg Brooklyn Apartment,Andrew And Clara,Williamsburg,1,202.5993894,493,2.46
18503,A Perfect Stay,Gomez,Williamsburg,1,99.77756611,286,3.09
18504,Midtown NYC: High End Resort Sleeps 2,Millie,Midtown,1,286.5525419,184,2.73
18505,"Washington Street, Lux Svcd Studio in West Village",Ken,West Village,1,285.5587216,365,2.28
18506,Entire Private Garden Floor of Brownstone,Jonathan,Bedford-Stuyvesant,1,267.160256,280,2.87
18507,AMAZING HOUSE 3 Bedrooms 3 Bathrooms.,Ms. George,Glendale,5,88.85187735,463,4.18
18508,Artist's brownstone apartment in Brooklyn,Rosie,Bedford-Stuyvesant,1,194.8110612,298,3.04
18509,Cozy & Inspiring Experience,Matt,Upper West Side,16,194.005531,423,3.09
18510,FISHGRALA - Bedroom & Private Bathroom + Backyard,Blue & Elli,Red Hook,1,94.61604073,176,3.05
18511,Manhattan Getaway - LES,Loreta,Lower East Side,16,533.8555765,189,3.13
18512,Great room in charming Fort Greene Brooklyn,Ariane,Fort Greene,1,97.33343203,366,2.77
18513,LAVISHING COMFORT  IN BROOKLYN BROWNSTONE NYC,Majar,Bushwick,1,90.23636243,246,3.82
18514,Good deal in bohemian East Village,Nicholas,East Village,1,148.1836576,234,2.54
18515,Private House in Trendy Crown Heights,Yehudis,East Flatbush,1,193.4790599,305,3.33
18516,Heart of Williamsubrg 1 Bedroom,Tara,Williamsburg,1,204.7359954,398,2.3
18517,cozy upper east side 1 br abode,Mary,Upper East Side,16,521.6980323,440,3.19
18518,Comfy King Bedroom Skyline View Close to Subway,Di,Forest Hills,5,79.8530704,468,4.45
18519,LIC 1 Bedroom 10 min to Times Sq -1 stop to NYC,Kimberley,Long Island City,5,168.8528981,246,2.21
18520,Convenient room in Hell’s Kitchen,Maria,Hell's Kitchen,16,260.8458212,416,3.72
18521,HUGE Master Suite in Spacious Duplex,Josephine,Hell's Kitchen,16,261.0257723,288,3.39
18522,"Serene, Super-Sized Oasis in Bed Stuy",Alexandra,Bedford-Stuyvesant,1,91.24066473,368,2.54
18523,Brooklyn Room with private rooftop,Alejandro,Bedford-Stuyvesant,1,93.43776807,218,2.12
18524,"Beauty Apt ,Shared Room in Hell's Kitchen 6",Kuzey,Hell's Kitchen,16,199.8360047,233,3.01
18525,Sun-filled Jewel in the Heart of Bushwick,Isaac,Bushwick,1,92.56693674,631,2.35
18526,Beautiful room in Brooklyn,Liis,Crown Heights,1,92.30287999,428,3.68
18527,Queens Beauty Close to Manhattan,Howard,Ozone Park,5,158.2362548,232,3.87
18528,Beautiful 3 bedroom apartment in East Williamsburg,Nancis,Williamsburg,1,201.3690194,192,3.89
18529,Sunny Private Bedroom in Prime Williamsburg,Kristina,Williamsburg,1,100.2643573,210,2.6
18530,Private bedroom in Tribeca,Guerin,Tribeca,16,263.6013217,169,1.83
18531,Modern 1 Bedroom Near Union Square & East Village,Rory,East Village,16,537.540718,235,2.6
18532,Cozy room in center of Park Slope,Lisah,Park Slope,1,93.30117397,373,2.18
18533,Charming 2 bedroom in Soho,Ana,Nolita,16,264.8815656,449,3.62
18534,Entire 2 bedroom Brownstone apt - Bedstuy Brooklyn,Rebeca,Bedford-Stuyvesant,1,197.435825,421,3.23
18535,Beautiful spacious private room w/ lovely backyard,Elena,Bedford-Stuyvesant,1,93.8371306,536,3.01
18536,BEAUTIFUL HIP 2BR NEAR SUBWAYS 25min to Manhattan,Melvin & Maya,Bushwick,1,193.4029216,362,3.09
18537,"Bright, art-filled elevator apt, LES/Chinatown",Eddie,Chinatown,1,284.9533947,383,2.78
18538,Bright Williamsburg Condo,Marie,Williamsburg,1,202.2509897,277,2.62
18539,"clean, casual 2BD apt in bed-stuy!",Marc,Bedford-Stuyvesant,1,198.0125841,196,4.98
18540,Amazing Townhouse Prewar Duplex @ Lex Ave&79th St!,Shmuel Z,Upper East Side,16,524.9332445,355,3.82
18541,East Village Penthouse Terrace,Spiritt,East Village,1,148.5832382,339,3.82
18542,Spacious Clinton Hill Apartment,Natalie,Bedford-Stuyvesant,1,201.1933984,541,2.37
18543,"Quaint, Quiet East Village 1 BR",T.,East Village,1,148.9931172,478,4.25
18544,Charming private room & sunny deck!,Jennifer,Bedford-Stuyvesant,16,249.5174849,330,2.73
18545,Charming Harlem apartment,Gina,Harlem,16,188.5026899,224,4.92
18546,Modern & Trendy 2-Bedroom 1 Bath Lower Manhattan,Alex,Little Italy,16,535.1530347,457,3.13
18547,Luxury NYC 1 Bed w/Gorgeous Views + Pool,Robert,Hell's Kitchen,1,283.2527145,307,2.43
18548,Upper East Duplex with private garden,Frank,Upper East Side,1,274.239109,311,3.67
18549,2 BDRM/1.5 Bath Prospect Heights Brooklyn/Sleeps 6,Gary,Prospect Heights,1,198.597815,458,2.83
18550,Williamsburg large and sunny private room,Florencia,Williamsburg,1,97.83115672,304,3.41
18551,Spacious & Sunny in Prime Brooklyn,David,Clinton Hill,1,271.0097912,315,3.18
18552,Sunny 2 Bedroom Brownstone Apt.,Doris,Crown Heights,1,197.4601978,203,4.07
18553,Sunny & Spacious Room in Crown Heights,Daniel,Crown Heights,1,91.15426048,216,4.8
18554,"Sunny, cozy room in Lower East Side",Cheryl,Lower East Side,1,146.1193454,557,4.92
18555,Private Bedroom in Bushwick / Myrtle-Wyckoff L & M,Dmitry,Bushwick,1,90.98445559,453,1.8
18556,"Furnished room close to most, 15min to Grand Cent.",Jill,Greenpoint,1,102.4876247,486,2.1
18557,"PRIVATE ROOM in HELL'S KITCHEN, NYC",Gio/Joey,Hell's Kitchen,1,278.9420793,249,2.54
18558,Charming & Affordable Shared Studio  in WestHarlem,Janu,Harlem,1,101.3380228,317,3.25
18559,Cozy room in best New York neighborhood Chelsea,Reda,Chelsea,16,265.4409999,502,2.72
18560,Cozy 2 Bedroom Home,Jayleen,East New York,1,191.8167534,562,3.22
18561,Big Suite in Crown Heights,Andre,Crown Heights,1,90.19122685,188,2.56
18562,Fort Greene 2 bedroom Apartment,Amir,Fort Greene,16,522.9081855,493,3.58
18563,Experience the heart of Hell's Kitchen.,Larry Raul,Hell's Kitchen,1,144.3704414,451,4.47
18564,IT'S SIMPLY CONVENIENT!,Maria,Jamaica,5,155.6911255,531,2.74
18565,An Amazing 1-Bedroom Apt. with Spectacular Views,Ben,Kips Bay,16,536.549284,487,2.15
18566,Enjoy NYC from beautiful and fun Clinton Hill,Daniel And Elsa,Clinton Hill,16,519.5160862,390,2.62
18567,Upper West Side private room by Central Park,Sophie,Upper West Side,16,250.8423181,368,2.24
18568,One bedroom in Williamsburg,Gonzalo,Williamsburg,1,95.94022311,660,3.32
18569,NEW 2 twin beds and private bathroom in Flushing!!,Jia,Flushing,5,157.6813308,348,2.44
18570,Lovely one-bedroom in Hamilton Heights,Melissa,Harlem,16,513.1553218,263,4.95
18571,Beautiful cozy shared apartment by Central Park,Owen,East Harlem,16,248.2764486,487,3.48
18572,"Big window, good lighting, computer and speaker!",Joanne,Bedford-Stuyvesant,1,94.08097071,521,2.19
18573,GREENPOINT LOVE,Dixie,Greenpoint,1,99.82099422,483,2.51
18574,★Pvt Room in 4BR House ★ Backyard ★Laundry ★ Room1,Abena,Bedford-Stuyvesant,1,89.12636132,204,3.35
18575,"Big, bright Park Slope 2.5 bedroom!",Ainsley,South Slope,1,196.1422716,283,4.18
18576,15 mins to Times Square + Sleeps 4,Mahesh,Harlem,1,262.5252029,466,3.69
18577,Charming Room off the L train,Maria Ana,Williamsburg,1,203.2444882,484,3.5
18578,Warm and welcoming studio in heart of Chinatown!!!,Emeline,Chinatown,1,285.646876,356,4.79
18579,THE STUDIO LODGE BROOKLYN,Víctor,Bedford-Stuyvesant,1,90.14638691,434,3.2
18580,1br - Williamsburg Luxury Sublet ,Jaclyn,Williamsburg,1,206.6829322,262,3.83
18581,Private Room with Skyline View. Near LGA airport,Win,East Elmhurst,5,80.84510765,395,3.12
18582,Spacious 1 bedroom apartment in HEART of Manhattan,Chris,Murray Hill,1,287.9987989,386,3.38
18583,Sonder | 116 John | Bright 1BR + Rooftop,Sonder (NYC),Financial District,1,282.7212519,381,3.06
18584,Beautiful Prewar New York City Apartment!,TaRi,Astoria,5,167.8261958,395,3.53
18585,BED-STUY BRILLIANCE - Cozy/Spacious Private Room,Duane,Bedford-Stuyvesant,16,516.9511245,474,4.38
18586,Relaxing Stylish Room near Train and Attractions,Daniel,Chelsea,1,147.9486922,243,3.88
18587,Great affordable space for large groups up to 30,Elana,Flatlands,1,189.8571373,294,4.69
18588,Modern comforts,Tim,East Flatbush,1,191.41655,195,3.56
18589,Travelers Private Room,Fattie,Flatbush,1,87.51331456,161,4.01
18590,Clean private room with bathroom,Megan,Midwood,1,190.0830306,378,2.86
18591,Comfy Room in Trendy Brooklyn!,Tzooli And Ay,Clinton Hill,16,521.9523965,313,3.56
18592,Macon Modern Brownstone Suite,Khadijah,Bedford-Stuyvesant,1,195.6086507,884,1.65
18593,Big room & private bathroom!,Erin & Becky,Crown Heights,1,90.40443685,420,2.21
18594,"West 48th Street, Lux 1bd Apt near Rockefeller Ctr",Ken,Midtown,1,286.3678219,567,3.2
18595,Beautiful Modern Midtown Apartment,Carlos,Hell's Kitchen,16,531.8115514,524,3
18596,Sun Lit Room in Ridgewood/Bushwick 25 mins to NYC,John,Ridgewood,5,91.5061011,698,2.12
18597,Beautiful & Comfortable Apartment in Brooklyn!,Joseph,Bensonhurst,1,189.7866738,364,3.85
18598,Beautiful Room in Greenpoint Apt,Alvaro,Greenpoint,1,141.3345792,251,3.41
18599,Spiritual Oasis in the East Village,Atma,East Village,1,287.2137926,169,3.33
18600,"$455 Cozy 1bd, BKLYN Sublet March",Victor,Bedford-Stuyvesant,1,92.36304286,260,4.3
18601,A cozy room for the holidays in Brooklyn,Andy,Bedford-Stuyvesant,1,195.1814773,337,3.51
18602,"GORGEOUS APARTMENT, PERFECT HARLEM LOCATION!",Patrice,Harlem,1,267.7347934,220,3.41
18603,Two bedrooms/ 1.5 restrooms in welcoming home!,Roy,Richmond Hill,5,78.29840323,426,2.82
18604,Magnificent View of the Statue of Liberty!,The Wagner Hotel,Battery Park City,16,258.8568885,327,3.35
18605,One Bedroom,Sydnee,Harlem,1,128.5247427,187,2.3
18606,Awesome 1 Br apartment,Mishka,Bedford-Stuyvesant,1,199.131983,258,2.96
18607,Sunny Private Room Facing Beautiful Prospect Park,Neysa,Flatbush,1,89.2421986,303,2.84
18608,Two bedroom apt w/parking 10mins to LGA & Flushing,Henry,College Point,20,509.4431303,216,4.98
18609,Charming Apartment in Brooklyn,Laura,Bedford-Stuyvesant,1,199.0457768,339,2.86
18610,"Beautiful 2 level apt, center of it Fort Greene!",Julie,Fort Greene,16,253.2382842,398,3.09
18611,Spacious & Lofted in Williamsburg,Koppel,Park Slope,1,198.0643868,344,3.35
18612,Beautiful Sunny Park Slope Brooklyn,Abdul,South Slope,1,266.6405011,324,1.71
18613,Steps to Times Square Modern Apt ♥,Paul,Hell's Kitchen,16,202.0505522,259,2.11
18614,The dreamed aparment- World Trade Center area,Claudia,Financial District,1,144.12892,235,2.41
18615,1 bdrm apt near Prospect Park,Michelle & Sebastien,Flatbush,1,193.2380815,463,3.17
18616,1BR charming and supercozy apt,Viviana,Upper West Side,1,275.8348537,287,3.49
18617,Cozy Bushwick Room for the holiday season!,Kevin,Bushwick,1,93.36919451,498,2.92
18618,Garden Room_1,Dameon,East New York,1,86.10071314,170,3.21
18619,Brooklyn Factory Loft Building Queen Studio Room,Melissa,Gowanus,1,94.28103753,569,2.21
18620,BEST KIPS BAY LOCATION. HUGE 1BD,Mike,Kips Bay,16,537.8482968,391,3.51
